id,user_id,track_id,listened_at,device,platform,completed,quality
401,16,33,2023-03-24 01:45:36,mobile,web,false,lossless
3012,65,25,2023-03-24 09:11:16,tv,ios,true,high
1491,75,33,2023-03-24 14:44:19,desktop,android,true,lossless
4477,12,3,2023-03-24 14:45:33,mobile,ios,true,lossless
2240,6,31,2023-03-24 15:21:08,mobile,ios,true,high
4070,77,15,2023-03-24 15:53:50,desktop,ios,false,lossless
852,27,18,2023-03-24 16:33:23,mobile,web,true,lossless
2575,30,29,2023-03-24 22:56:06,tablet,ios,true,normal
192,4,27,2023-03-24 23:33:38,mobile,android,true,normal
1488,73,19,2023-03-25 09:58:03,desktop,android,true,normal
448,56,11,2023-03-25 10:42:10,mobile,ios,true,high
82,10,37,2023-03-25 12:41:28,mobile,web,false,normal
355,58,40,2023-03-25 12:46:21,tablet,macos,true,normal
2977,57,10,2023-03-25 14:54:26,mobile,android,true,high
319,65,23,2023-03-25 15:56:53,mobile,ios,true,high
2986,53,2,2023-03-25 19:08:32,mobile,android,true,normal
647,61,36,2023-03-25 20:45:28,mobile,android,true,normal
4427,52,32,2023-03-25 21:05:47,tv,macos,true,high
3867,47,13,2023-03-26 02:17:25,smart_speaker,ios,true,normal
2593,57,25,2023-03-26 02:38:50,desktop,ios,true,normal
4270,43,37,2023-03-26 10:21:22,mobile,android,true,lossless
3420,24,13,2023-03-26 11:50:05,mobile,android,false,lossless
1489,67,30,2023-03-26 16:10:28,mobile,ios,false,normal
450,63,10,2023-03-26 22:05:17,mobile,android,true,high
709,11,8,2023-03-26 23:19:28,mobile,android,true,high
1602,52,17,2023-03-27 02:52:46,mobile,web,true,high
2863,58,5,2023-03-27 06:49:21,mobile,ios,false,normal
4435,10,6,2023-03-27 11:42:42,mobile,windows,true,lossless
4090,59,11,2023-03-27 15:14:00,mobile,ios,true,normal
3713,40,23,2023-03-28 03:22:07,mobile,ios,true,high
943,21,33,2023-03-28 20:01:50,mobile,android,false,high
1114,9,7,2023-03-28 22:00:01,desktop,ios,true,normal
3783,12,40,2023-03-28 22:28:10,mobile,web,true,normal
969,53,17,2023-03-29 03:03:00,mobile,android,false,normal
760,60,27,2023-03-29 06:39:43,tablet,ios,true,normal
837,5,22,2023-03-29 07:51:41,mobile,web,true,normal
470,67,24,2023-03-29 13:30:17,mobile,ios,true,high
3021,18,30,2023-03-29 14:42:29,desktop,android,false,normal
3759,6,20,2023-03-29 16:21:26,mobile,web,true,high
1520,40,26,2023-03-30 05:59:52,mobile,windows,true,lossless
1828,56,27,2023-03-30 06:09:32,desktop,windows,true,high
2407,66,13,2023-03-30 07:30:20,desktop,ios,true,normal
482,67,16,2023-03-30 10:42:47,tablet,web,true,high
1379,6,40,2023-03-30 21:18:05,desktop,ios,false,normal
2231,69,24,2023-03-31 04:20:39,desktop,web,true,high
1121,76,10,2023-03-31 06:57:24,mobile,web,true,normal
3094,12,11,2023-03-31 14:57:22,mobile,ios,true,normal
1204,63,24,2023-03-31 21:23:02,desktop,windows,true,normal
1049,20,37,2023-04-01 01:18:23,tv,macos,true,high
2,40,16,2023-04-01 05:36:24,mobile,android,true,high
3974,44,10,2023-04-01 06:06:39,mobile,web,true,normal
3532,8,1,2023-04-01 13:25:24,desktop,ios,true,normal
3832,27,4,2023-04-01 15:26:14,desktop,android,true,high
2367,55,27,2023-04-01 22:09:35,smart_speaker,windows,true,normal
2570,36,1,2023-04-01 23:42:40,mobile,android,false,high
2766,7,24,2023-04-02 02:39:13,mobile,windows,true,high
1969,19,24,2023-04-02 22:28:18,mobile,ios,true,normal
2898,6,37,2023-04-03 00:19:09,desktop,ios,true,normal
4395,42,14,2023-04-03 03:31:44,mobile,windows,true,high
919,66,38,2023-04-03 07:34:05,mobile,windows,true,normal
2596,73,23,2023-04-03 17:06:18,mobile,windows,true,high
3673,40,21,2023-04-03 19:03:24,mobile,web,true,high
2190,21,4,2023-04-03 19:45:45,desktop,android,true,normal
3064,27,12,2023-04-03 21:24:08,desktop,ios,true,normal
1959,21,32,2023-04-04 02:01:47,mobile,ios,false,high
150,17,36,2023-04-04 10:15:10,desktop,android,true,normal
3718,36,25,2023-04-04 14:55:49,mobile,ios,true,normal
1089,22,1,2023-04-04 17:29:15,smart_speaker,android,true,high
85,73,40,2023-04-04 19:32:54,desktop,web,false,normal
1771,7,34,2023-04-04 21:38:17,smart_speaker,android,true,normal
4489,65,16,2023-04-05 00:02:05,desktop,android,true,normal
3071,64,5,2023-04-05 07:28:06,mobile,ios,true,normal
3436,32,33,2023-04-05 08:32:11,desktop,android,true,normal
10,7,7,2023-04-05 09:48:15,mobile,ios,false,normal
684,11,30,2023-04-05 13:04:01,mobile,web,false,high
4256,77,25,2023-04-05 16:20:13,mobile,android,true,normal
1631,43,7,2023-04-06 04:15:48,desktop,android,true,high
2614,33,12,2023-04-06 05:46:26,desktop,web,true,high
4313,52,34,2023-04-06 11:18:26,desktop,ios,true,normal
3468,10,28,2023-04-06 14:32:21,desktop,android,true,normal
806,73,17,2023-04-06 15:49:12,desktop,android,true,high
1949,21,5,2023-04-06 23:20:39,mobile,ios,true,high
4406,47,10,2023-04-07 02:27:13,smart_speaker,windows,true,high
4292,25,37,2023-04-07 02:57:18,mobile,web,true,high
1113,9,9,2023-04-07 13:36:38,smart_speaker,android,true,high
4361,17,16,2023-04-07 17:20:51,smart_speaker,web,true,normal
3220,64,23,2023-04-07 17:37:26,mobile,ios,true,high
4304,71,10,2023-04-07 18:43:43,mobile,ios,true,high
824,10,18,2023-04-08 03:58:12,mobile,ios,true,lossless
2809,22,1,2023-04-08 03:59:30,mobile,windows,true,high
792,17,19,2023-04-08 04:50:03,mobile,android,true,high
2813,73,40,2023-04-08 06:13:17,mobile,android,true,normal
2872,24,21,2023-04-08 11:42:22,mobile,ios,true,normal
2145,53,38,2023-04-08 19:17:47,mobile,windows,false,lossless
2055,67,40,2023-04-09 00:21:48,mobile,ios,true,normal
3923,39,40,2023-04-09 01:33:42,mobile,web,true,high
2539,1,2,2023-04-09 03:57:25,desktop,android,true,normal
328,64,10,2023-04-09 12:46:13,mobile,ios,true,high
3865,14,12,2023-04-09 14:31:30,mobile,ios,false,normal
2159,80,6,2023-04-09 18:57:10,mobile,ios,true,high
3554,29,24,2023-04-10 01:41:20,tablet,android,false,normal
278,55,23,2023-04-10 07:08:30,mobile,ios,false,lossless
1857,62,10,2023-04-10 07:46:21,desktop,ios,true,high
841,79,11,2023-04-10 14:30:45,tablet,ios,true,high
2742,39,25,2023-04-10 19:23:05,mobile,android,true,high
2795,29,11,2023-04-11 00:45:18,tablet,ios,false,normal
1232,43,15,2023-04-11 16:57:41,desktop,android,true,high
2079,73,16,2023-04-11 18:00:10,mobile,web,true,normal
3007,65,12,2023-04-11 20:54:28,mobile,ios,true,high
2284,48,37,2023-04-11 23:24:27,tablet,ios,true,normal
1136,61,40,2023-04-12 00:38:32,mobile,android,false,high
3415,42,6,2023-04-12 02:30:06,mobile,android,true,normal
3481,37,32,2023-04-12 05:32:46,smart_speaker,android,true,high
2003,20,14,2023-04-12 11:15:27,mobile,android,true,normal
2038,55,5,2023-04-12 11:54:46,mobile,windows,true,normal
1919,5,7,2023-04-12 18:45:42,mobile,ios,false,normal
1132,80,28,2023-04-12 19:27:02,mobile,windows,true,normal
3225,29,21,2023-04-13 07:03:37,smart_speaker,windows,true,normal
221,79,6,2023-04-13 09:16:01,mobile,macos,true,high
1951,47,39,2023-04-13 14:08:24,desktop,web,true,normal
2962,2,11,2023-04-13 15:36:12,tv,ios,true,high
1181,59,15,2023-04-13 19:15:55,desktop,ios,true,normal
2304,4,4,2023-04-14 02:57:04,mobile,ios,true,normal
1432,30,36,2023-04-14 03:25:30,mobile,android,true,normal
3435,48,22,2023-04-14 07:10:26,mobile,web,true,normal
3479,24,25,2023-04-14 10:39:50,mobile,ios,true,normal
2063,51,1,2023-04-14 15:01:47,mobile,windows,false,normal
2701,62,16,2023-04-14 19:36:14,tablet,ios,true,normal
905,36,32,2023-04-14 21:40:54,desktop,android,true,normal
1819,79,39,2023-04-15 01:02:11,mobile,android,true,high
2526,37,33,2023-04-15 06:28:55,tablet,ios,true,normal
4296,60,2,2023-04-15 12:58:35,smart_speaker,web,true,normal
1516,72,9,2023-04-15 13:42:28,mobile,android,false,high
3088,32,23,2023-04-15 16:43:37,mobile,web,false,high
3312,70,19,2023-04-15 22:34:33,mobile,ios,true,lossless
2625,78,11,2023-04-16 03:31:14,mobile,windows,true,high
4080,59,27,2023-04-16 04:35:01,tablet,android,true,normal
2102,6,31,2023-04-16 12:06:50,mobile,ios,false,normal
819,2,1,2023-04-16 19:25:57,mobile,ios,true,normal
1768,3,9,2023-04-16 21:22:09,tablet,web,true,lossless
2477,78,37,2023-04-17 02:48:39,mobile,android,true,normal
1504,39,26,2023-04-17 05:03:25,smart_speaker,android,true,normal
113,70,3,2023-04-17 12:54:37,mobile,web,true,normal
4455,28,25,2023-04-17 13:42:04,mobile,android,true,normal
4419,47,31,2023-04-17 21:43:54,mobile,android,true,normal
3323,39,17,2023-04-17 23:44:06,desktop,android,true,normal
3734,37,25,2023-04-18 04:49:20,mobile,web,false,normal
3290,56,37,2023-04-19 02:54:45,mobile,macos,true,normal
4137,2,22,2023-04-19 03:16:25,mobile,android,true,high
3763,57,18,2023-04-19 14:05:23,tablet,web,true,high
4360,53,8,2023-04-19 20:15:55,tv,android,true,normal
3651,75,13,2023-04-19 22:42:30,smart_speaker,ios,false,high
4060,70,16,2023-04-20 03:08:23,mobile,web,false,lossless
830,56,26,2023-04-20 03:30:20,mobile,ios,false,high
561,33,36,2023-04-20 16:16:17,desktop,ios,true,normal
1524,5,23,2023-04-21 04:14:21,smart_speaker,android,true,normal
4342,67,24,2023-04-21 06:22:21,smart_speaker,ios,true,high
378,17,31,2023-04-21 06:40:14,mobile,ios,true,normal
683,47,15,2023-04-21 08:22:22,mobile,windows,true,lossless
2045,71,35,2023-04-21 10:02:05,mobile,ios,true,high
489,75,38,2023-04-21 21:06:54,mobile,ios,true,high
3226,42,5,2023-04-21 23:58:29,desktop,android,false,high
3475,25,39,2023-04-22 16:56:39,mobile,web,true,lossless
4272,54,36,2023-04-23 03:58:16,mobile,android,false,normal
3397,70,3,2023-04-23 16:10:07,tablet,ios,true,normal
435,68,24,2023-04-23 22:10:27,mobile,windows,true,normal
4299,30,38,2023-04-23 23:32:06,desktop,ios,false,high
1430,46,16,2023-04-24 02:13:40,mobile,android,true,normal
2555,63,40,2023-04-24 02:30:29,mobile,android,true,normal
3032,19,25,2023-04-24 04:26:19,mobile,windows,true,normal
3562,35,9,2023-04-24 13:44:39,mobile,ios,true,high
387,23,31,2023-04-24 15:19:59,mobile,ios,true,normal
3307,3,1,2023-04-25 00:22:09,mobile,android,true,lossless
3636,45,15,2023-04-25 15:52:34,tv,windows,true,lossless
2608,71,4,2023-04-25 17:16:41,mobile,web,true,normal
222,53,37,2023-04-25 19:37:33,mobile,ios,true,normal
1611,11,5,2023-04-26 00:49:40,mobile,web,true,normal
2775,79,4,2023-04-26 02:27:21,mobile,ios,false,normal
3542,8,27,2023-04-26 11:35:50,desktop,android,true,normal
4407,65,11,2023-04-26 16:19:30,mobile,ios,false,high
2317,28,29,2023-04-26 17:26:53,tablet,android,true,high
2818,14,1,2023-04-26 19:17:45,mobile,web,true,normal
1938,14,16,2023-04-26 20:22:42,mobile,ios,true,normal
547,58,12,2023-04-26 22:24:19,mobile,ios,true,normal
2357,66,37,2023-04-26 23:55:14,smart_speaker,ios,true,normal
3374,69,39,2023-04-27 05:04:15,desktop,android,true,high
1519,21,19,2023-04-27 09:53:35,mobile,ios,true,high
1433,36,39,2023-04-27 11:38:53,desktop,android,true,normal
211,36,4,2023-04-27 19:44:14,desktop,android,true,high
2823,35,16,2023-04-27 20:27:10,desktop,android,true,normal
2804,19,12,2023-04-27 22:04:10,mobile,ios,true,normal
2169,68,24,2023-04-27 22:21:56,mobile,web,true,normal
2390,42,38,2023-04-28 07:43:53,desktop,ios,true,normal
3708,32,26,2023-04-28 13:26:27,desktop,android,true,normal
4398,42,36,2023-04-28 20:09:57,mobile,web,false,normal
1946,25,8,2023-04-28 23:16:27,mobile,web,true,normal
2203,72,2,2023-04-29 17:29:14,mobile,windows,true,high
2517,19,13,2023-04-30 09:43:28,mobile,windows,true,high
4143,31,30,2023-04-30 13:39:45,mobile,ios,false,high
2261,53,3,2023-04-30 14:49:32,smart_speaker,windows,true,high
3750,2,28,2023-04-30 19:37:49,mobile,android,true,lossless
3062,21,28,2023-04-30 19:48:54,desktop,windows,true,high
2087,26,39,2023-04-30 22:32:16,mobile,ios,true,normal
3445,78,35,2023-05-01 02:52:51,mobile,android,true,lossless
1416,24,6,2023-05-01 10:59:19,mobile,android,false,normal
1096,69,6,2023-05-01 16:16:16,mobile,windows,true,normal
1173,51,11,2023-05-01 18:35:22,desktop,ios,true,normal
1391,77,13,2023-05-02 02:55:08,desktop,android,true,high
4180,12,17,2023-05-02 19:01:53,tv,macos,true,normal
1562,20,25,2023-05-03 02:38:25,smart_speaker,macos,false,high
2493,10,31,2023-05-03 08:39:22,mobile,web,true,high
2659,31,5,2023-05-03 11:36:39,desktop,android,true,normal
208,11,28,2023-05-03 20:36:43,mobile,macos,true,normal
1588,15,23,2023-05-04 01:50:03,desktop,ios,true,normal
1187,55,16,2023-05-04 13:51:37,mobile,android,true,normal
4454,35,17,2023-05-04 16:53:59,mobile,ios,true,normal
727,4,23,2023-05-04 17:03:31,desktop,android,true,high
1945,65,1,2023-05-04 20:08:54,mobile,ios,true,high
2173,71,35,2023-05-05 00:03:25,tablet,android,true,high
2896,31,38,2023-05-05 05:54:49,mobile,macos,true,high
646,31,17,2023-05-05 15:01:47,mobile,android,true,lossless
3164,66,40,2023-05-05 16:03:01,desktop,android,true,normal
3116,41,24,2023-05-05 18:19:26,desktop,android,true,normal
3072,3,14,2023-05-06 02:58:21,mobile,ios,false,normal
92,64,29,2023-05-06 05:05:22,desktop,windows,true,high
312,29,20,2023-05-06 11:36:59,desktop,windows,true,normal
1480,56,38,2023-05-06 15:22:58,mobile,ios,false,normal
144,57,5,2023-05-06 18:05:14,mobile,ios,true,high
3686,6,39,2023-05-06 19:15:01,desktop,ios,true,high
3726,68,24,2023-05-06 23:10:34,desktop,windows,true,normal
872,74,14,2023-05-07 00:22:18,desktop,ios,false,high
86,28,17,2023-05-07 08:53:17,mobile,ios,true,normal
3187,63,1,2023-05-07 10:12:45,mobile,web,true,high
3156,74,18,2023-05-07 12:25:20,desktop,web,true,high
3459,75,3,2023-05-07 13:13:34,mobile,ios,false,normal
1623,66,36,2023-05-07 18:05:27,smart_speaker,android,true,normal
1866,30,23,2023-05-07 23:05:25,mobile,web,true,normal
1017,33,38,2023-05-08 06:35:24,desktop,ios,true,normal
273,28,16,2023-05-08 10:20:46,mobile,android,true,lossless
1846,38,40,2023-05-08 23:04:14,mobile,ios,false,normal
4042,21,1,2023-05-09 01:12:46,desktop,android,true,lossless
2972,32,29,2023-05-09 09:08:57,smart_speaker,android,true,normal
1171,60,5,2023-05-09 11:38:09,mobile,ios,false,normal
2230,75,6,2023-05-09 14:46:00,desktop,android,true,normal
3995,39,13,2023-05-09 16:38:30,mobile,android,true,high
2595,23,1,2023-05-09 17:01:06,desktop,ios,false,high
1649,23,9,2023-05-09 21:55:32,mobile,web,true,high
1812,56,36,2023-05-10 03:14:34,smart_speaker,macos,true,high
3463,2,19,2023-05-10 05:52:48,desktop,ios,true,high
1929,42,19,2023-05-10 07:10:28,mobile,macos,true,high
867,64,16,2023-05-10 07:52:35,desktop,ios,true,lossless
4190,15,4,2023-05-10 10:35:08,tablet,android,true,high
4325,38,27,2023-05-10 13:19:07,desktop,ios,true,normal
1266,52,30,2023-05-10 13:56:12,smart_speaker,web,false,normal
4422,27,33,2023-05-11 02:12:00,tv,ios,true,high
418,52,24,2023-05-11 19:13:00,desktop,ios,true,normal
2648,51,10,2023-05-11 21:56:51,desktop,web,true,normal
176,14,22,2023-05-12 06:01:04,mobile,ios,true,normal
2435,8,30,2023-05-12 09:57:52,mobile,ios,true,normal
1790,39,15,2023-05-12 10:34:44,desktop,web,false,normal
1078,75,29,2023-05-12 17:54:14,tablet,android,true,normal
797,56,9,2023-05-12 18:28:55,mobile,web,false,high
181,17,39,2023-05-12 20:33:13,mobile,android,true,high
1291,63,13,2023-05-12 21:28:37,mobile,windows,true,lossless
352,39,40,2023-05-12 21:46:56,desktop,ios,true,normal
2216,54,7,2023-05-13 00:35:28,desktop,ios,true,normal
2051,9,36,2023-05-13 01:09:49,desktop,web,true,normal
1927,45,22,2023-05-13 07:25:17,tablet,ios,true,normal
4428,9,31,2023-05-13 09:52:06,mobile,web,true,lossless
2463,25,25,2023-05-13 11:48:11,mobile,android,true,high
1075,16,36,2023-05-13 12:41:52,mobile,android,true,normal
3589,55,8,2023-05-13 14:01:06,desktop,android,false,normal
3973,69,22,2023-05-13 19:15:39,mobile,windows,true,lossless
3959,28,18,2023-05-13 21:00:04,smart_speaker,ios,true,normal
4021,57,5,2023-05-13 21:54:17,mobile,android,true,normal
3925,6,11,2023-05-14 01:20:49,tablet,windows,false,high
4151,2,22,2023-05-14 17:28:24,desktop,ios,true,normal
899,54,9,2023-05-14 23:13:10,mobile,ios,false,high
1025,69,13,2023-05-14 23:48:00,mobile,android,true,normal
2707,9,24,2023-05-15 14:07:54,mobile,web,true,high
1894,51,13,2023-05-15 15:04:04,desktop,android,true,lossless
564,39,39,2023-05-15 15:08:54,mobile,windows,true,high
2549,48,20,2023-05-15 16:30:36,desktop,web,false,lossless
70,42,16,2023-05-15 21:01:37,mobile,android,true,high
1279,30,20,2023-05-16 07:26:35,smart_speaker,android,true,normal
3908,59,18,2023-05-16 09:03:28,smart_speaker,ios,true,lossless
2125,46,37,2023-05-17 04:59:21,mobile,windows,true,normal
2666,40,33,2023-05-17 05:39:59,tablet,ios,true,normal
1400,80,7,2023-05-17 08:43:01,tablet,ios,true,high
1023,51,20,2023-05-17 09:16:28,mobile,ios,true,normal
4192,11,9,2023-05-17 12:26:22,tablet,ios,true,high
1259,27,11,2023-05-17 16:12:05,desktop,windows,true,lossless
3004,36,19,2023-05-17 20:41:36,desktop,ios,true,normal
2992,4,7,2023-05-18 03:04:31,mobile,ios,true,high
611,77,28,2023-05-18 04:07:23,mobile,ios,true,normal
3848,9,14,2023-05-18 07:48:15,mobile,android,true,normal
3472,67,36,2023-05-18 08:45:14,mobile,ios,false,normal
3831,26,20,2023-05-18 08:49:40,mobile,web,true,high
3279,62,31,2023-05-19 01:03:25,mobile,ios,true,high
3823,57,27,2023-05-19 03:51:23,mobile,web,false,normal
3182,60,18,2023-05-19 05:20:58,mobile,android,true,high
4159,79,19,2023-05-19 10:43:41,mobile,android,false,normal
1270,9,22,2023-05-19 11:11:49,mobile,ios,true,high
985,34,10,2023-05-19 14:26:40,smart_speaker,ios,true,normal
469,54,39,2023-05-19 22:51:18,mobile,ios,false,high
487,24,22,2023-05-19 23:20:19,mobile,ios,false,normal
3927,71,9,2023-05-20 00:52:00,smart_speaker,android,true,normal
3628,26,1,2023-05-20 03:24:54,smart_speaker,ios,true,normal
3031,47,10,2023-05-20 04:39:54,mobile,web,false,high
1251,23,25,2023-05-20 10:56:44,desktop,windows,true,normal
325,14,2,2023-05-20 11:13:57,mobile,ios,true,normal
2287,77,30,2023-05-20 12:34:07,tablet,ios,true,normal
508,64,10,2023-05-21 04:31:31,desktop,ios,true,lossless
738,26,30,2023-05-21 08:08:29,mobile,web,false,high
974,33,20,2023-05-21 10:46:33,smart_speaker,web,true,high
3166,30,30,2023-05-21 17:44:11,mobile,windows,true,normal
1844,26,6,2023-05-21 21:39:30,desktop,windows,true,high
3119,24,1,2023-05-22 01:17:30,tablet,ios,true,lossless
921,45,2,2023-05-22 06:29:53,mobile,web,true,high
1304,79,13,2023-05-22 12:19:06,tablet,android,true,high
3009,6,12,2023-05-22 18:45:12,mobile,windows,true,high
4096,67,5,2023-05-22 19:41:18,tablet,web,true,high
3586,34,3,2023-05-22 22:34:23,smart_speaker,android,true,normal
149,61,5,2023-05-22 23:06:23,tablet,ios,true,high
3143,35,12,2023-05-23 04:31:47,mobile,ios,true,high
191,19,28,2023-05-23 17:19:46,smart_speaker,ios,true,normal
1193,27,9,2023-05-23 19:02:17,mobile,android,true,normal
1359,21,18,2023-05-24 01:38:31,mobile,macos,true,normal
2027,33,35,2023-05-24 05:49:46,mobile,web,true,lossless
3434,46,26,2023-05-24 08:18:07,mobile,ios,true,lossless
1773,10,37,2023-05-24 09:21:33,tv,web,true,high
3346,12,24,2023-05-24 14:10:34,tv,android,false,high
2864,40,39,2023-05-25 07:49:36,mobile,android,true,normal
3652,51,23,2023-05-25 10:18:10,mobile,android,true,high
3176,19,33,2023-05-25 23:01:07,mobile,ios,true,normal
3787,69,25,2023-05-26 03:22:38,desktop,ios,true,high
3874,49,40,2023-05-26 03:51:32,mobile,windows,false,high
227,79,35,2023-05-26 09:15:48,mobile,ios,false,normal
2405,27,37,2023-05-26 14:30:51,mobile,ios,true,high
3767,41,15,2023-05-26 23:42:53,mobile,ios,true,normal
3145,63,27,2023-05-27 01:28:31,mobile,android,false,high
1466,22,10,2023-05-27 03:13:20,mobile,web,true,normal
3607,58,31,2023-05-27 04:10:31,desktop,web,true,lossless
666,26,30,2023-05-27 05:05:38,mobile,macos,true,high
4426,72,14,2023-05-27 10:18:32,mobile,ios,true,high
1374,12,32,2023-05-27 10:49:26,mobile,ios,true,normal
3776,40,1,2023-05-27 11:57:47,tablet,ios,true,normal
3744,19,38,2023-05-27 13:34:35,mobile,android,true,normal
3679,24,36,2023-05-27 14:31:31,mobile,ios,false,normal
2950,46,21,2023-05-27 20:29:40,mobile,ios,true,high
1693,11,35,2023-05-28 03:55:16,mobile,ios,true,high
2258,14,6,2023-05-28 04:00:26,desktop,android,true,high
953,80,6,2023-05-28 09:55:30,desktop,ios,true,high
2592,65,25,2023-05-28 10:42:43,desktop,web,true,high
376,55,6,2023-05-29 02:42:17,mobile,android,true,normal
2262,42,25,2023-05-29 07:19:55,mobile,android,true,high
314,56,22,2023-05-29 09:20:48,tablet,windows,true,lossless
1618,19,6,2023-05-29 10:21:39,desktop,ios,false,high
3448,22,1,2023-05-29 11:28:16,mobile,android,true,lossless
1967,41,33,2023-05-29 17:34:47,mobile,ios,true,high
3070,71,1,2023-05-29 20:17:24,tv,windows,true,normal
3798,27,21,2023-05-30 13:50:30,tablet,android,true,normal
3615,43,3,2023-05-30 15:57:07,mobile,android,false,normal
598,20,39,2023-05-30 20:16:16,mobile,windows,true,high
310,23,7,2023-05-30 20:50:31,mobile,ios,true,normal
1800,70,24,2023-05-30 23:59:19,mobile,web,false,normal
